Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,M4b,M4n,K4b,K4n,K1n,K1m,K150,K190,R3s,R3n,R4s,R4n,R5b,R5n,R0n,R6s,R6n,R7s,R7n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,SQU03_6_1_1,SQU03_6_1_2,M1n,M3n,M3m,M390,K2n,K2m,K250,K290,K3n,K3m,K350,K390,P1b,P1n
2015,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,41,131,15,29,59,81,541,545,.,.,.,.,10,120,4,29,.,.,.,.,.,.,.,.,.,46,52,38,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,73,291,24,45,162,203,848,887,.,.,.,.,20,281,10,42,.,.,.,.,.,.,.,.,.,94,119,186,434,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Eng,Eng,England,678,2444,158,328,1141,1455,7133,7355,.,.,.,.,193,2340,74,306,.,.,.,.,.,.,.,.,.,906,1045,1915,3415,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,North East and Yorkshire,Y63,North East and Yorkshire,95,403,18,33,149,192,1038,1057,.,.,.,.,24,380,11,33,.,.,.,.,.,.,.,.,.,157,189,272,500,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,North West,Y62,North West,97,318,22,47,204,235,784,787,.,.,.,.,25,304,7,43,.,.,.,.,.,.,.,.,.,118,141,288,536,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Midlands,Y60,Midlands,162,568,24,67,187,235,1471,1569,.,.,.,.,34,560,9,64,.,.,.,.,.,.,.,.,.,183,208,238,442,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,East of England,Y61,East of England,65,225,16,28,106,124,682,697,.,.,.,.,18,212,6,24,.,.,.,.,.,.,.,.,.,93,97,116,267,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,London,Y56,London,108,383,34,65,183,272,1090,1120,.,.,.,.,36,376,19,62,.,.,.,.,.,.,.,.,.,111,116,444,693,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,South East,Y59,South East,92,335,27,54,146,207,1216,1245,.,.,.,.,39,307,17,49,.,.,.,.,.,.,.,.,.,128,141,351,534,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,South West,Y58,South West,59,212,17,34,166,190,852,880,.,.,.,.,17,201,5,31,.,.,.,.,.,.,.,.,.,116,153,206,443,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,30,154,5,9,62,75,389,395,.,.,.,.,7,154,4,9,.,.,.,.,.,.,.,.,.,69,78,105,173,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,97,318,22,47,204,235,784,787,.,.,.,.,25,304,7,43,.,.,.,.,.,.,.,.,.,118,141,288,536,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,65,249,13,24,87,117,649,662,.,.,.,.,17,226,7,24,.,.,.,.,.,.,.,.,.,88,111,167,327,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,55,226,9,30,82,109,727,807,.,.,.,.,5,218,2,27,.,.,.,.,.,.,.,.,.,55,60,75,143,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,107,342,15,37,105,126,744,762,.,.,.,.,29,342,7,37,.,.,.,.,.,.,.,.,.,128,148,163,299,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,65,225,16,28,106,124,682,697,.,.,.,.,18,212,6,24,.,.,.,.,.,.,.,.,.,93,97,116,267,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,108,383,34,65,183,272,1090,1120,.,.,.,.,36,376,19,62,.,.,.,.,.,.,.,.,.,111,116,444,693,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,60,222,13,22,77,117,655,678,.,.,.,.,22,210,7,21,.,.,.,.,.,.,.,.,.,74,79,293,424,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,2,6,2,3,2,2,19,19,.,.,.,.,2,6,2,3,.,.,.,.,.,.,.,.,.,0,1,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,30,107,12,29,67,88,542,548,.,.,.,.,15,91,8,25,.,.,.,.,.,.,.,.,.,54,61,53,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,11,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,59,212,17,34,166,190,852,880,.,.,.,.,17,201,5,31,.,.,.,.,.,.,.,.,.,116,153,206,443,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Eng,Eng,England,735,2680,162,348,1149,1467,6883,7071,.,.,.,.,205,2571,83,319,.,.,.,.,.,.,.,.,.,877,993,1748,3094,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,North East and Yorkshire,Y63,North East and Yorkshire,93,423,14,30,167,209,984,1021,.,.,.,.,27,404,11,28,.,.,.,.,.,.,.,.,.,164,177,272,493,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,North West,Y62,North West,113,349,21,44,193,221,485,486,.,.,.,.,23,339,8,41,.,.,.,.,.,.,.,.,.,105,124,189,328,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Midlands,Y60,Midlands,161,582,39,71,170,208,1516,1545,.,.,.,.,45,550,18,61,.,.,.,.,.,.,.,.,.,162,186,223,403,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,East of England,Y61,East of England,60,261,10,23,104,121,735,762,.,.,.,.,12,247,2,22,.,.,.,.,.,.,.,.,.,97,103,144,319,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,London,Y56,London,107,365,19,41,196,285,1097,1129,.,.,.,.,32,357,12,39,.,.,.,.,.,.,.,.,.,114,126,438,660,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,South East,Y59,South East,124,406,40,93,155,223,1265,1298,.,.,.,.,39,382,23,82,.,.,.,.,.,.,.,.,.,133,144,333,512,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,South West,Y58,South West,77,294,19,46,164,200,801,830,.,.,.,.,27,292,9,46,.,.,.,.,.,.,.,.,.,102,133,149,379,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42,177,3,10,57,69,407,420,.,.,.,.,5,177,1,10,.,.,.,.,.,.,.,.,.,69,73,101,183,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,113,349,21,44,193,221,485,486,.,.,.,.,23,339,8,41,.,.,.,.,.,.,.,.,.,105,124,189,328,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,51,246,11,20,110,140,577,601,.,.,.,.,22,227,10,18,.,.,.,.,.,.,.,.,.,95,104,171,310,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,47,187,16,24,74,93,736,743,.,.,.,.,10,155,6,14,.,.,.,.,.,.,.,.,.,58,61,59,117,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,114,395,23,47,96,115,780,802,.,.,.,.,35,395,12,47,.,.,.,.,.,.,.,.,.,104,125,164,286,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,60,261,10,23,104,121,735,762,.,.,.,.,12,247,2,22,.,.,.,.,.,.,.,.,.,97,103,144,319,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,107,365,19,41,196,285,1097,1129,.,.,.,.,32,357,12,39,.,.,.,.,.,.,.,.,.,114,126,438,660,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,82,271,22,47,84,128,701,729,.,.,.,.,21,261,10,45,.,.,.,.,.,.,.,.,.,70,75,306,452,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y59,R1F,ISLE OF WIGHT NHS TRUST,2,8,2,2,4,6,33,33,.,.,.,.,1,8,1,2,.,.,.,.,.,.,.,.,.,1,1,12,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,40,127,16,44,67,89,531,536,.,.,.,.,17,113,12,35,.,.,.,.,.,.,.,.,.,62,68,15,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,77,294,19,46,164,200,801,830,.,.,.,.,27,292,9,46,.,.,.,.,.,.,.,.,.,102,133,149,379,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Eng,Eng,England,776,2939,162,366,1156,1447,7819,7996,.,.,.,.,191,2826,75,344,.,.,.,.,.,.,.,.,.,916,1046,1968,3691,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,North East and Yorkshire,Y63,North East and Yorkshire,91,442,21,40,170,206,1023,1039,.,.,.,.,33,423,9,37,.,.,.,.,.,.,.,.,.,129,154,259,475,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,North West,Y62,North West,128,350,30,49,188,218,1236,1236,.,.,.,.,28,344,11,47,.,.,.,.,.,.,.,.,.,121,147,402,820,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Midlands,Y60,Midlands,167,646,26,73,179,227,1583,1611,.,.,.,.,31,629,14,70,.,.,.,.,.,.,.,.,.,178,195,246,465,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,East of England,Y61,East of England,62,285,16,35,128,137,811,828,.,.,.,.,15,276,9,33,.,.,.,.,.,.,.,.,.,115,122,157,340,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,London,Y56,London,124,419,26,55,199,275,1148,1187,.,.,.,.,32,409,13,53,.,.,.,.,.,.,.,.,.,135,141,430,696,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,South East,Y59,South East,113,440,25,75,164,234,1248,1289,.,.,.,.,25,391,10,65,.,.,.,.,.,.,.,.,.,120,138,316,532,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,South West,Y58,South West,91,357,18,39,128,150,770,806,.,.,.,.,27,354,9,39,.,.,.,.,.,.,.,.,.,118,149,158,363,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,31,164,7,12,54,66,433,440,.,.,.,.,8,164,4,12,.,.,.,.,.,.,.,.,.,50,54,112,177,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,128,350,30,49,188,218,1236,1236,.,.,.,.,28,344,11,47,.,.,.,.,.,.,.,.,.,121,147,402,820,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,60,278,14,28,116,140,590,599,.,.,.,.,25,259,5,25,.,.,.,.,.,.,.,.,.,79,100,147,298,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,60,253,7,27,67,77,723,738,.,.,.,.,10,236,4,24,.,.,.,.,.,.,.,.,.,40,43,58,141,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,107,393,19,46,112,150,860,873,.,.,.,.,21,393,10,46,.,.,.,.,.,.,.,.,.,138,152,188,324,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,62,285,16,35,128,137,811,828,.,.,.,.,15,276,9,33,.,.,.,.,.,.,.,.,.,115,122,157,340,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,124,419,26,55,199,275,1148,1187,.,.,.,.,32,409,13,53,.,.,.,.,.,.,.,.,.,135,141,430,696,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,72,305,15,48,82,123,722,749,.,.,.,.,9,261,6,39,.,.,.,.,.,.,.,.,.,73,84,283,466,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,2,11,0,3,4,5,33,33,.,.,.,.,0,11,0,3,.,.,.,.,.,.,.,.,.,1,1,13,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,39,124,10,24,78,106,493,507,.,.,.,.,16,119,4,23,.,.,.,.,.,.,.,.,.,46,53,20,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,91,357,18,39,128,150,770,806,.,.,.,.,27,354,9,39,.,.,.,.,.,.,.,.,.,118,149,158,363,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Eng,Eng,England,739,2682,160,332,1044,1325,7246,7399,.,.,.,.,167,2593,67,310,.,.,.,.,.,.,.,.,.,849,1009,1810,3447,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,North East and Yorkshire,Y63,North East and Yorkshire,109,405,16,30,133,170,977,993,.,.,.,.,27,391,10,25,.,.,.,.,.,.,.,.,.,128,144,264,469,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,North West,Y62,North West,107,304,24,42,188,223,1209,1211,.,.,.,.,27,291,9,40,.,.,.,.,.,.,.,.,.,103,129,380,793,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Midlands,Y60,Midlands,149,560,29,68,160,197,1356,1378,.,.,.,.,18,544,7,65,.,.,.,.,.,.,.,.,.,164,198,188,367,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,East of England,Y61,East of England,68,266,11,24,110,127,787,800,.,.,.,.,10,261,3,23,.,.,.,.,.,.,.,.,.,112,119,151,325,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,London,Y56,London,107,409,19,43,176,252,1063,1092,.,.,.,.,30,404,11,42,.,.,.,.,.,.,.,.,.,116,136,368,615,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,South East,Y59,South East,105,414,37,80,150,213,1066,1107,.,.,.,.,27,381,16,71,.,.,.,.,.,.,.,.,.,137,158,269,466,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,South West,Y58,South West,94,324,24,45,127,143,788,818,.,.,.,.,28,321,11,44,.,.,.,.,.,.,.,.,.,89,125,190,412,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,40,152,7,12,50,60,368,376,.,.,.,.,7,152,4,12,.,.,.,.,.,.,.,.,.,55,58,109,168,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,107,304,24,42,188,223,1209,1211,.,.,.,.,27,291,9,40,.,.,.,.,.,.,.,.,.,103,129,380,793,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,69,253,9,18,83,110,609,617,.,.,.,.,20,239,6,13,.,.,.,.,.,.,.,.,.,73,86,155,301,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,56,247,13,33,90,114,726,738,.,.,.,.,6,231,3,30,.,.,.,.,.,.,.,.,.,49,55,70,136,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,93,313,16,35,70,83,630,640,.,.,.,.,12,313,4,35,.,.,.,.,.,.,.,.,.,115,143,118,231,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,68,266,11,24,110,127,787,800,.,.,.,.,10,261,3,23,.,.,.,.,.,.,.,.,.,112,119,151,325,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,107,409,19,43,176,252,1063,1092,.,.,.,.,30,404,11,42,.,.,.,.,.,.,.,.,.,116,136,368,615,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,74,316,24,53,86,127,561,583,.,.,.,.,13,287,7,47,.,.,.,.,.,.,.,.,.,88,99,248,426,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,4,7,2,2,2,2,28,31,.,.,.,.,2,7,2,2,.,.,.,.,.,.,.,.,.,0,0,9,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,27,91,11,25,62,84,477,493,.,.,.,.,12,87,7,22,.,.,.,.,.,.,.,.,.,49,59,12,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,2,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,94,324,24,45,127,143,788,818,.,.,.,.,28,321,11,44,.,.,.,.,.,.,.,.,.,89,125,190,412,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Eng,Eng,England,796,2812,174,320,1232,1537,7783,7961,.,.,.,.,192,2726,71,296,.,.,.,.,.,.,.,.,.,933,1057,1872,3753,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,North East and Yorkshire,Y63,North East and Yorkshire,102,398,17,24,184,210,1001,1034,.,.,.,.,26,393,10,23,.,.,.,.,.,.,.,.,.,165,182,255,488,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,North West,Y62,North West,95,351,20,40,195,232,1299,1303,.,.,.,.,22,328,9,35,.,.,.,.,.,.,.,.,.,102,122,372,823,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Midlands,Y60,Midlands,184,619,32,60,215,275,1536,1552,.,.,.,.,38,601,11,57,.,.,.,.,.,.,.,.,.,168,192,227,486,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,East of England,Y61,East of England,80,303,18,32,123,132,776,781,.,.,.,.,19,295,6,28,.,.,.,.,.,.,.,.,.,115,120,139,337,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,London,Y56,London,125,413,25,45,194,267,1122,1164,.,.,.,.,27,403,9,42,.,.,.,.,.,.,.,.,.,117,134,399,685,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,South East,Y59,South East,124,398,40,82,143,208,1097,1132,.,.,.,.,31,377,14,74,.,.,.,.,.,.,.,.,.,173,184,281,456,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,South West,Y58,South West,86,330,22,37,178,213,952,995,.,.,.,.,29,329,12,37,.,.,.,.,.,.,.,.,.,93,123,199,478,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,22,143,5,10,71,81,394,400,.,.,.,.,5,143,2,10,.,.,.,.,.,.,.,.,.,76,79,100,170,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,95,351,20,40,195,232,1299,1303,.,.,.,.,22,328,9,35,.,.,.,.,.,.,.,.,.,102,122,372,823,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,80,255,12,14,113,129,607,634,.,.,.,.,21,250,8,13,.,.,.,.,.,.,.,.,.,89,103,155,318,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,70,250,13,32,123,144,677,689,.,.,.,.,8,232,3,29,.,.,.,.,.,.,.,.,.,68,80,75,148,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,114,369,19,28,92,131,859,863,.,.,.,.,30,369,8,28,.,.,.,.,.,.,.,.,.,100,112,152,338,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,80,303,18,32,123,132,776,781,.,.,.,.,19,295,6,28,.,.,.,.,.,.,.,.,.,115,120,139,337,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,125,413,25,45,194,267,1122,1164,.,.,.,.,27,403,9,42,.,.,.,.,.,.,.,.,.,117,134,399,685,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,77,263,19,37,75,111,522,547,.,.,.,.,17,252,6,33,.,.,.,.,.,.,.,.,.,115,117,260,410,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y59,R1F,ISLE OF WIGHT NHS TRUST,5,19,5,5,4,5,34,34,.,.,.,.,3,19,2,5,.,.,.,.,.,.,.,.,.,1,1,8,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,42,116,16,40,64,92,541,551,.,.,.,.,11,106,6,36,.,.,.,.,.,.,.,.,.,57,66,13,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,86,330,22,37,178,213,952,995,.,.,.,.,29,329,12,37,.,.,.,.,.,.,.,.,.,93,123,199,478,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Eng,Eng,England,760,2538,177,333,1203,1492,7187,7350,.,.,.,.,209,2494,87,318,.,.,.,.,.,.,.,.,.,869,990,1954,3503,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,North East and Yorkshire,Y63,North East and Yorkshire,94,374,13,21,194,219,922,933,.,.,.,.,27,373,8,21,.,.,.,.,.,.,.,.,.,143,157,258,471,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,North West,Y62,North West,123,322,25,41,192,218,1126,1132,.,.,.,.,29,318,9,41,.,.,.,.,.,.,.,.,.,113,141,344,574,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Midlands,Y60,Midlands,167,537,27,67,198,231,1557,1574,.,.,.,.,44,530,14,66,.,.,.,.,.,.,.,.,.,180,201,255,443,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,East of England,Y61,East of England,83,285,14,28,125,140,706,712,.,.,.,.,13,278,7,26,.,.,.,.,.,.,.,.,.,86,91,150,348,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,London,Y56,London,113,361,34,56,181,261,1010,1057,.,.,.,.,37,355,22,52,.,.,.,.,.,.,.,.,.,109,115,380,588,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,South East,Y59,South East,105,360,42,80,155,230,1019,1052,.,.,.,.,32,344,17,73,.,.,.,.,.,.,.,.,.,134,154,435,719,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,South West,Y58,South West,75,299,22,40,158,193,847,890,.,.,.,.,27,296,10,39,.,.,.,.,.,.,.,.,.,104,131,132,360,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42,162,10,13,69,78,408,412,.,.,.,.,12,161,5,13,.,.,.,.,.,.,.,.,.,50,55,105,190,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,123,322,25,41,192,218,1126,1132,.,.,.,.,29,318,9,41,.,.,.,.,.,.,.,.,.,113,141,344,574,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,52,212,3,8,125,141,514,521,.,.,.,.,15,212,3,8,.,.,.,.,.,.,.,.,.,93,102,153,281,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,57,192,8,21,92,104,802,809,.,.,.,.,7,185,3,20,.,.,.,.,.,.,.,.,.,63,67,75,142,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,110,345,19,46,106,127,755,765,.,.,.,.,37,345,11,46,.,.,.,.,.,.,.,.,.,117,134,180,301,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,83,285,14,28,125,140,706,712,.,.,.,.,13,278,7,26,.,.,.,.,.,.,.,.,.,86,91,150,348,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,113,361,34,56,181,261,1010,1057,.,.,.,.,37,355,22,52,.,.,.,.,.,.,.,.,.,109,115,380,588,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,68,251,22,36,89,134,475,499,.,.,.,.,16,245,10,35,.,.,.,.,.,.,.,.,.,98,104,259,406,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,9,1,2,7,12,34,35,.,.,.,.,1,9,1,2,.,.,.,.,.,.,.,.,.,0,6,9,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.
